61.370415;0001141375
61.49588;0001682249
62.4697;0001035688
62.514404;0000967026
62.529667;0000947316
62.55332;0001337303
62.80874;0000991611
63.134796;0001327625
63.235424;0001321502
63.29356;0000774885
63.295086;0000830647
63.342518;0001865899
63.529358;0001682250
63.60316;0001312079
64.06235;0000828127
64.21537;0001761396
64.478836;0001312080
64.92072;0001312832
65.02489;0001736594
65.02779;0000893758
65.03052;0001201374
65.14735;0001339576
65.192955;0001667342
65.45942;0000749301
65.5205;0001180044
65.548256;0001312831
65.58695;0001059040
Number of distance computations:999938
IDquery;0011747602
46.96551;0001219417
48.128296;0000780664
48.18629;0001843755
48.568592;0000817502
48.85861;0001172910
48.858902;0000023444
48.982098;0001856094
49.22907;0000895791
49.307034;0001188514
49.499866;0000931501
49.650806;0000990988
49.716946;0000777133
49.92107;0000735739
50.058933;0000923051
50.062256;0000924172
50.157413;0001041889
50.428127;0001818573
50.525932;0000854428
50.56792;0001065310
50.590313;0000770701
50.63728;0001289893
50.64348;0000817934
50.672623;0000826037
50.688232;0001584538
50.773865;0001189228
50.783268;0001794867
50.7893;0001650712
50.835;0001860820
50.885715;0001707942
50.921707;0001042054
Number of distance computations:988236
IDquery;0012988493
62.369965;0000045452
64.49981;0001753308
64.73746;0000027501
65.37311;0000054718
65.82168;0000907945
65.87097;0001536944
65.94448;0000962837
66.03056;0000712818
66.09926;0001001902
66.164024;0001786711
66.16615;0000892094
66.41193;0000972668
66.4401;0000712819
66.5379;0000740325
66.56816;0001786713
66.59919;0000738849
66.87815;0001007669
66.93508;0000090848
66.956184;0001633325
66.95781;0001580518
66.99596;0001012098
67.072235;0001142472
67.2186;0000911580
67.24122;0000013649
67.244125;0001165182
67.30189;0000175314
67.307335;0001002853
67.316864;0001346613
67.357025;0001130979
67.50813;0001591087
Number of distance computations:999942
IDquery;0002866338
49.48995;0001313454
50.48069;0000146849
50.677174;0001324567
50.934406;0000754740
51.233265;0001327797
51.2905;0001320877
51.568848;0000708360
51.672688;0000993577
51.70895;0001109774
51.74276;0001104035
51.74302;0001676267
51.921574;0001318158
52.213158;0000882936
52.265537;0001760032
52.2992;0001319717
52.33482;0001317614
52.64319;0001335136
52.806934;0001339003
52.843765;0001139410
52.93091;0000282516
52.947605;0001321577
53.035175;0000203365
53.574833;0001339060
53.603252;0001314107
53.636494;0001320157
53.698902;0000752575
53.734135;0001317294
53.788555;0001328644
53.813046;0001332353
53.943092;0001062827
Number of distance computations:997579
IDquery;0051916431
44.970245;0001288402
45.951515;0000134125
46.580128;0001128822
46.70996;0001166431
47.42464;0000815707
47.54106;0001679368
47.71386;0000860283
47.73485;0000958385
47.941402;0000813607
47.99975;0001261314
48.10114;0001782618
48.47929;0001643377
48.627365;0001799082
49.045547;0001047359
49.528168;0001741455
49.63846;0001851343
49.658474;0001040248
49.83669;0001120486
49.863945;0001166435
49.93784;0001744647
49.938442;0001073664
50.021915;0001643221
50.07143;0001175494
50.13089;0000936965
50.248413;0001090600
50.35799;0001705144
50.37913;0001137400
50.438576;0000915440
50.580578;0001857260
50.832447;0000975520
Number of distance computations:986993
IDquery;0054981802
42.490414;0001024960
42.94231;0000785718
43.767155;0001349595
44.11294;0000013056
44.32368;0001232158
44.54777;0001353068
45.015213;0000785342
45.06267;0000570367
45.189556;0001343589
45.457783;0000044583
45.49832;0001263044
45.590454;0001266596
45.755817;0001517148
45.85469;0000107432
45.98308;0001698571
46.078236;0001513815
46.174706;0001575042
46.201122;0001223670
46.21517;0001548216
46.26053;0001009869
46.28581;0000783348
46.30794;0001561122
46.31721;0000986453
46.398415;0001773090
46.466118;0001558997
46.509758;0001154084
46.520084;0001349576
46.52375;0000783334
46.564842;0001566082
46.634693;0000697597
Number of distance computations:982018
IDquery;0070404840
47.03113;0001149551
47.32533;0001340416
47.414467;0000042992
47.418594;0001679306
47.778366;0001019015
48.233433;0001607633
48.243355;0001692154
48.273876;0000246008
48.30004;0001600519
48.30051;0001620611
48.37515;0001583125
48.424713;0001614811
48.544407;0001665582
48.66865;0001124551
48.722878;0001011825
48.76139;0001212192
48.765736;0001182013
48.790695;0000115908
48.8201;0000955591
48.840202;0000705227
48.962463;0000697563
49.008125;0001032376
49.055103;0001270420
49.08893;0001062005
49.1442;0001149555
49.45772;0001036781
49.563873;0000881082
49.59849;0000712623
49.64659;0000622897
49.778206;0001517130
Number of distance computations:989612
IDquery;0013650229
56.19726;0001208240
61.229843;0001112988
61.57522;0001746707
62.56375;0000720829
63.129345;0000984324
63.883812;0001631474
64.21732;0000858391
64.21732;0000848223
64.507256;0000782524
64.71636;0000146166
65.01894;0001237151
65.228546;0001346105
65.65593;0000247874
66.03264;0001692776
66.88514;0001746709
66.924164;0001583920
66.93339;0001654410
67.34541;0000565679
67.387505;0001250807
67.4722;0000826590
67.504326;0000950146
67.6445;0001740602
68.16297;0000039044
68.243385;0001729890
68.257965;0000812671
68.26033;0001649447
68.377785;0001116263
68.52086;0001659712
68.74487;0000966080
69.136856;0001659732
Number of distance computations:1000054
IDquery;0012372781
48.546906;0000088394
48.90655;0000867244
49.435074;0001228935
49.73061;0001159615
49.888226;0001228812
49.953903;0001221988
50.188858;0001761085
50.237762;0000133642
50.256927;0000706046
50.523952;0001163422
50.554924;0001566905
50.983753;0001543304
51.09939;0000070157
51.100994;0000696798
51.109642;0000892921
51.391235;0001769742
51.45548;0001343138
51.487106;0001224775
51.553165;0001613695
51.720642;0001752462
51.775784;0000810727
51.900646;0001542761
51.922264;0001529854
52.093613;0001294611
52.175133;0001747715
52.214046;0001703068
52.214046;0000784587
52.21607;0001037610
52.227413;0001270557
52.26817;0001753500
Number of distance computations:993693
IDquery;0001336757
50.027664;0001699396
50.444527;0001192457
50.62828;0001657402
51.12134;0001852293
51.890907;0000859686
52.292995;0001214801
52.321503;0001151804
52.744007;0001231479
52.827118;0000940653
53.263878;0001858875
53.321613;0000812199
53.346954;0001627168
53.350857;0001598944
53.417767;0001808810
53.705425;0001797013
53.809605;0000785590
53.820015;0001650936
53.947254;0001147727
54.02315;0001667647
54.09413;0001152368
54.10673;0001804346
54.15071;0001082744
54.20872;0000861678
54.241013;0001674951
54.263676;0001579494
54.31128;0000033010
54.31378;0001130531
54.353645;0001858865
54.36824;0000797243
54.453228;0001604372
Number of distance computations:994944
IDquery;0007741208
52.853226;0001783788
52.88382;0000729311
54.62715;0001200131
54.886738;0001155237
55.21735;0001162621
55.796574;0000200593
55.91043;0000967643
55.963528;0001353679
56.16022;0000953096
56.17914;0001818769
56.36685;0001727254
56.36688;0000839972
56.53329;0001091387
56.846783;0001340605
56.863857;0001256136
56.880974;0001097956
57.051006;0001676502
57.17267;0000593318
57.208576;0001587955
57.576317;0000130123
57.589005;0000839479
57.61473;0001054950
57.653145;0001803473
57.666252;0001593785
57.71905;0001271175
57.73822;0001147128
57.772972;0000927417
57.835953;0000593315
57.8702;0001683512
57.885323;0001013270
Number of distance computations:998925
IDquery;0006607046
40.060596;0001776572
40.10413;0000820253
41.181454;0001210836
41.398914;0001209646
41.682472;0001202279
41.751755;0000874355
41.824184;0001145749
42.11743;0000807314
42.25496;0000172230
42.624477;0001725427
42.672848;0000916039
42.735523;0001159060
42.989338;0001856123
43.134323;0001249771
43.19574;0001202971
43.19925;0000736216
43.359947;0000915735
43.380245;0000909516
43.42662;0001062354
43.589386;0000979125
43.614086;0000053797
43.666862;0001006585
43.674286;0000779808
43.680885;0001038239
43.707478;0000117564
43.757244;0001720520
43.80506;0001294702
43.81633;0001026051
43.859016;0001796133
43.872417;0001210837
Number of distance computations:966162
IDquery;0034718328
67.98509;0000721228
68.09018;0000911544
68.35865;0001332034
68.482666;0001331231
69.26925;0001768436
69.289246;0000137462
69.31725;0001136955
69.450386;0001656512
69.4542;0001337329
69.688385;0001607140
69.99649;0001337330
70.06402;0000955716
70.50113;0000023353
70.56191;0001859986
71.06126;0001859990
71.28812;0000766857
71.32687;0000755374
71.37579;0000897461
71.50109;0001335237
71.52664;0001859989
71.548035;0001859991
71.73458;0001613105
71.7822;0001640682
71.8057;0001807506
71.83004;0000725837
71.855194;0000227250
71.87191;0001136957
72.02422;0001315591
72.09102;0000802843
72.19361;0001103004
Number of distance computations:1000077
IDquery;0040225491
41.182568;0000980690
41.791485;0001810420
42.003105;0001051077
42.453514;0001309518
42.9101;0000080974
43.049664;0000979319
43.259186;0001306642
43.282627;0000887449
43.660843;0001174001
43.771797;0001297100
43.85424;0001763461
44.003498;0001786998
44.015144;0001609688
44.08316;0000697803
44.113125;0001306795
44.197083;0000894725
44.252716;0001295278
44.272697;0001071179
44.373302;0001650232
44.40011;0000919864
44.4069;0001039162
44.456993;0001831211
44.48754;0001291937
44.604527;0001652464
44.63219;0000992414
44.700657;0001844326
44.701355;0001180064
44.749847;0000993594
44.773277;0000918549
44.775955;0000957714
Number of distance computations:914561
IDquery;0011700507
43.279423;0001019667
43.642464;0000701110
43.81878;0001080641
44.542297;0001862769
44.66273;0000018552
44.79738;0001780416
44.818813;0000942317
44.870243;0001858211
44.87984;0001845119
44.951057;0001297683
44.99636;0001076505
45.01945;0001305119
45.0847;0000910851
45.30045;0001635225
45.35821;0001812472
45.48471;0001319436
45.4964;0000006038
45.556725;0000884185
45.657406;0001623606
45.87831;0000963160
45.996788;0001046974
46.09741;0000842360
46.16482;0000919513
46.242474;0000821134
46.382782;0001637647
46.448067;0000919510
46.465103;0001678064
46.645447;0001172437
46.758827;0001768485
46.825348;0000923396
Number of distance computations:974623
IDquery;0013442163
66.26614;0001012605
71.49088;0001143133
71.94516;0000097869
72.1727;0001034048
72.900795;0000889300
73.16334;0000706346
73.76719;0001625248
74.00548;0001822681
74.29074;0001201007
74.36195;0000896409
74.72583;0001038563
75.18251;0000971147
75.33211;0000032722
75.36776;0000948169
75.53225;0000954358
75.553825;0000835374
75.58188;0001602865
75.66023;0001847189
75.68063;0001837824
75.810646;0001018192
75.863335;0000161038
75.871124;0001134147
75.94637;0000142387
75.977844;0000411335
76.17047;0001576313
76.17422;0001104067
76.28139;0000994060
76.44491;0001616035
76.46298;0001350331
76.54514;0001826828
Number of distance computations:1000084
IDquery;0050043752
42.41953;0001612435
45.021698;0001713142
45.21941;0000865329
45.44919;0000809977
45.521355;0001712000
46.55396;0001199148
46.620983;0000857161
46.706474;0001615074
46.90094;0001226535
47.119225;0001680572
47.206936;0000797726
47.436993;0000727656
47.901512;0001587945
48.53919;0001629095
48.570072;0000869691
48.844093;0001629094
48.95372;0000960845
49.259983;0000803718
49.495556;0000978376
49.501198;0001300302
49.53379;0001156340
49.650467;0000823914
49.66693;0001794785
49.701454;0001845984
49.787804;0001090471
50.150894;0000818766
50.179035;0001601194
50.30723;0001735988
50.387302;0001686313
50.42133;0001599182
Number of distance computations:985768
IDquery;0002338585
50.07829;0001355913
51.236843;0000844578
52.064102;0000751873
52.36109;0000431844
52.47891;0001188421
53.073727;0001047058
53.36957;0001262212
53.394386;0001710986
53.461063;0001158949
53.896477;0001262790
54.00007;0000793347
54.136574;0000728769
54.225704;0001160388
54.32715;0000786489
54.506218;0001602618
54.523235;0001747108
54.565674;0001348851
54.60937;0001090800
54.62447;0001713940
54.6431;0001262621
54.71586;0001129470
54.8409;0001241539
55.132683;0001270441
55.138832;0001265366
55.228043;0001344824
55.31646;0000958576
55.35195;0000055516
55.392742;0001256731
55.494232;0000926100
55.511997;0001824688
Number of distance computations:998799
IDquery;0008046353
51.034756;0000102114
51.307144;0001026185
51.498116;0000915028
51.903923;0001352669
52.30617;0001646361
52.41078;0000278447
52.541378;0000117977
52.57004;0001142021
52.652546;0001339142
52.661057;0000032415
52.7031;0001063851
52.811443;0001673650
53.040318;0001646324
53.047928;0000522710
53.19012;0000960398
53.20932;0001673879
53.23876;0001119755
53.296844;0001696019
53.481236;0001865625
53.628807;0001225637
53.988224;0001332824
53.99221;0000833813
54.103622;0000822718
54.11717;0001225133
54.136528;0001679652
54.219185;0000142438
54.28265;0001352517
54.33542;0000107463
54.35586;0001824713
54.432316;0001120813
Number of distance computations:998157
IDquery;0009743925
63.73092;0001044690
64.052605;0001160955
64.76653;0001030396
64.94282;0001607615
66.539764;0001160837
66.57228;0001160951
66.633415;0001044020
66.64659;0001160953
67.01018;0001607617
67.15634;0001044691
67.343636;0001316139
67.69542;0001270633
67.88399;0001160839
67.892624;0000774176
67.9804;0001045011
68.104454;0001160979
68.14158;0001757063
68.14872;0001016137
68.445694;0000725345
68.48639;0000943336
68.53547;0001267689
68.66707;0001037938
68.7647;0001160982
68.9496;0001810756
69.44807;0001583716
69.46799;0001242705
69.50841;0001101998
69.56698;0000938688
69.74492;0000902893
69.75716;0001023258
Number of distance computations:1000039
IDquery;0002898184
40.03466;0001040913
41.16877;0000977834
41.69094;0001564761
42.35875;0001856816
43.686543;0001748465
44.170376;0001057266
44.198177;0001083811
44.414288;0001081552
44.415833;0001816381
44.437855;0000817757
44.441364;0001251195
44.6199;0001756478
44.832287;0001040925
44.93916;0000898935
44.973175;0001743152
45.022446;0001810028
45.102276;0000104501
45.12143;0000815649
45.233074;0001202043
45.24422;0001205353
45.267666;0001649959
45.28936;0001814726
45.31455;0001848513
45.331947;0001238406
45.38744;0001243929
45.42617;0001173224
45.4293;0001224042
45.433926;0001811620
45.44943;0001748466
45.53496;0000977800
Number of distance computations:962603
IDquery;0003920845
59.2303;0000952821
62.123856;0000986157
62.47492;0000190758
62.605988;0000836198
63.016487;0000932936
63.086304;0001582189
63.352196;0000000997
63.660206;0000770999
63.804012;0000789744
63.80956;0001350866
63.862427;0001344138
64.38598;0000056786
64.40666;0000724995
64.52448;0001175243
64.56563;0001192303
64.63371;0001680538
64.78471;0001538006
64.84998;0000807181
64.958435;0000802251
64.96763;0000982580
65.037254;0001105387
65.092575;0000831185
65.12786;0001063558
65.140816;0001175242
65.209335;0000828076
65.24557;0001680541
65.27227;0001006868
65.273636;0000974245
65.31431;0000120896
65.414566;0000121331
Number of distance computations:999947
IDquery;0010684753
45.917812;0001578375
46.80558;0000791652
46.84537;0000998799
47.306366;0001107587
47.34399;0001728577
47.84474;0001350958
47.947674;0000246067
48.001575;0001017018
48.046642;0000791377
48.10135;0001641405
48.10214;0001033025
48.116673;0000998386
48.227737;0000765179
48.278072;0001246058
48.554092;0001820907
48.55924;0001820906
48.714558;0001350515
48.743683;0001558186
48.783596;0000715208
48.838413;0000705144
48.999283;0001251249
48.99936;0000785102
49.119846;0001557810
49.16545;0000011068
49.16619;0001260151
49.1982;0001751914
49.218426;0001751909
49.236454;0001570781
49.2824;0000982788
49.29814;0001803670
Number of distance computations:981858
IDquery;0070863982
58.491913;0001743759
65.165146;0000830665
68.04431;0001063847
70.35877;0001161005
71.03129;0001199425
71.398125;0001167758
71.47478;0001074860
71.93308;0001160887
72.58757;0000107462
72.60581;0001030427
72.63524;0001686300
73.049126;0001030417
73.06374;0001074862
73.2207;0001783857
74.20415;0000941919
74.662834;0000115167
74.92232;0001022276
75.09936;0001068129
75.17774;0001248231
75.47333;0001105347
76.118645;0001155760
76.19877;0000925889
76.3569;0001014726
76.39238;0000038036
76.492165;0000708606
76.522095;0000957637
76.610306;0000903480
76.628105;0000737579
76.79253;0000077988
76.85203;0001184674
Number of distance computations:1000049
IDquery;0036010910
42.442986;0001763922
43.634083;0001162416
43.974045;0000718677
44.525948;0001298978
45.032402;0000144516
45.41898;0001764869
45.439884;0001230826
45.590637;0001711581
45.59784;0001625090
45.86456;0000988602
46.1449;0001247024
46.2706;0000038542
46.43474;0000118100
46.712162;0000856806
46.86924;0000858225
46.913383;0000047779
47.031986;0001145050
47.04186;0001334086
47.070972;0001293341
47.09967;0000022080
47.34505;0001808300
47.504116;0000115458
47.523117;0000849667
47.53567;0000732862
47.562717;0000849666
47.5655;0001292587
47.628742;0001071663
47.701996;0001605647
47.72932;0001290130
47.747776;0000781109
Number of distance computations:981407
IDquery;0050592680
46.03673;0001815454
46.134007;0001298511
46.503986;0001035067
48.03157;0000129873
48.728703;0001586076
49.593384;0000931392
49.704403;0000094264
50.51561;0001225860
50.55479;0001202522
50.686604;0001580399
50.824825;0000931899
50.855236;0001608212
50.878113;0001084057
50.879555;0000765605
50.88832;0000924131
50.98778;0001766681
51.03313;0001814195
51.069317;0000100841
51.088478;0000946582
51.092674;0001704196
51.098858;0000713125
51.263805;0001856530
51.27377;0001587361
51.41985;0001068423
51.482548;0001050532
51.505714;0001786174
51.506775;0001010756
51.54541;0001306827
51.595764;0001066078
51.62366;0001047217
Number of distance computations:993337
IDquery;0041162242
54.50202;0001549322
56.034145;0001145044
56.075375;0001055700
56.604904;0000732265
56.79125;0001647429
57.10393;0001584242
57.15006;0000838932
57.15637;0001758987
57.20897;0001547795
57.219143;0000723139
57.36805;0000138570
57.40711;0001582004
57.604473;0001149522
57.64506;0000954769
57.66519;0001007417
57.67823;0001700036
57.798813;0001241311
57.806892;0001130507
57.854946;0000913988
57.911354;0001595767
58.05323;0001621959
58.06252;0001099445
58.197735;0001777098
58.25985;0001226865
58.27457;0001767597
58.301453;0001622606
58.305588;0001208254
58.319675;0001655550
58.344784;0000975288
58.42994;0000937065
Number of distance computations:999070
IDquery;0003953741
58.571575;0000132585
59.893173;0001348792
60.324085;0001566225
61.136436;0000968859
61.390274;0001154678
61.39749;0000786730
61.4042;0000785746
61.548542;0001662509
61.71625;0001550859
62.014637;0001161807
62.060585;0000774270
62.17142;0001772354
62.237843;0001547259
62.240788;0001607551
62.382587;0000919679
62.49681;0000574111
62.563187;0001155064
62.655556;0000839959
62.73729;0001700487
62.923416;0000785703
63.063713;0000787308
63.083694;0001794256
63.083897;0001353856
63.090065;0000785798
63.111286;0000954262
63.17923;0000959208
63.20498;0001346275
63.221455;0000303609
63.225117;0000787217
63.26665;0000912665
Number of distance computations:999786
IDquery;0007978183
48.44772;0001595897
48.524357;0001159333
48.858597;0001263851
48.86692;0000474401
49.758205;0000792995
49.813774;0001226347
49.936947;0000001070
49.98513;0000783287
50.036697;0001349784
50.449627;0001520347
50.530163;0001098374
50.547066;0000128890
50.794113;0000853160
50.815235;0000997091
50.936783;0001669321
50.950436;0001357569
51.076088;0001813992
51.261673;0000108377
51.306244;0000474105
51.383835;0001038475
51.445347;0001701154
51.459972;0001581246
51.46184;0000085793
51.470066;0001784574
51.48559;0000094466
51.550846;0000783285
51.57811;0001550231
51.594738;0001831123
51.59625;0000739919
51.6003;0001249999
Number of distance computations:994993
IDquery;0008470138
58.77006;0001784524
60.691303;0001291234
62.31466;0001771602
63.668613;0001178557
65.620865;0001784526
65.65256;0001786004
66.081024;0000897761
66.53889;0000897855
66.900955;0000925103
67.31467;0001056138
67.32681;0000840876
68.35683;0001623131
68.675446;0000011023
68.7968;0000154847
69.00449;0000121097
69.00936;0001635750
69.077;0000151456
69.410805;0001116907
69.51508;0001635749
69.53094;0001785965
69.698456;0000048321
69.70717;0001755284
69.896095;0001020208
69.997475;0000744592
70.24654;0000724849
70.49882;0001545758
70.63281;0000897854
70.71129;0001840047
70.805435;0001608321
70.96144;0001049005
Number of distance computations:1000032
IDquery;0002423945
53.931496;0000974245
54.322254;0001090273
55.043514;0000812485
55.079433;0001543332
55.37859;0001669956
55.52974;0001759132
55.605328;0001175172
55.662697;0001344138
55.728992;0000430436
55.882977;0001002319
55.94205;0001090274
55.946392;0001192303
55.965885;0000967325
55.974792;0000974244
55.990524;0000633814
56.01423;0001536492
56.24578;0001018860
56.4517;0001343137
56.463184;0000986157
56.83288;0001632404
56.85258;0001597348
56.91721;0001090275
57.01089;0000907727
57.068336;0000978501
57.14382;0001770915
57.158882;0001344098
57.30577;0000785359
57.456253;0001751691
57.5397;0000810727
57.580708;0000828092
Number of distance computations:998874
IDquery;0007833413
56.956787;0001849650
57.739395;0001240190
59.9912;0001327087
60.23136;0001333720
60.792774;0001849651
61.31138;0001329393
61.684612;0001336547
62.317986;0001762028
62.48336;0001858449
62.9152;0000876100
63.06091;0000932386
63.24874;0001238099
63.25503;0001762026
63.296677;0001312465
63.37979;0000718131
63.75137;0001245616
64.354774;0001327094
64.37724;0001328236
64.904045;0001329394
65.14316;0000737932
65.19048;0001318679
65.24876;0000170157
65.351074;0001214210
65.46513;0001581654
65.56179;0001849652
65.613144;0001762027
65.711914;0001333722
65.72347;0001332430
66.035126;0001338756
66.045685;0000811664
Number of distance computations:1000023
IDquery;0006591615
41.56851;0000761566
41.609257;0001230819
42.858418;0000070474
43.126335;0000019388
44.65127;0001304398
44.97753;0000528058
45.135494;0000779102
45.502483;0000766780
45.722675;0000823030
46.060364;0000162901
46.15686;0001172973
46.28143;0000112072
46.38815;0000161367
46.43317;0000087064
46.522945;0001086528
46.64761;0000129093
46.665813;0001786661
46.83809;0000031112
46.965946;0000023006
46.988007;0001580598
47.23808;0001139948
47.251366;0001851270
47.307034;0000988649
47.469505;0001241231
47.544834;0001636422
47.70012;0000977235
47.703445;0000910265
47.714302;0001857093
47.71757;0000818482
47.8345;0001043937
Number of distance computations:987133
IDquery;0049238717
41.748344;0001587313
42.929794;0001750442
43.95929;0000903847
43.979248;0000712032
44.06278;0001261676
44.158764;0001848260
44.208755;0001266361
44.606987;0001246306
44.656975;0000776656
44.77577;0000849104
44.819225;0000903767
44.88655;0001159569
45.183773;0000797685
45.593758;0000712031
46.029457;0001698828
46.040646;0001260990
46.05999;0001266420
46.229095;0001717219
46.237003;0001261279
46.291885;0001112274
46.292286;0001752015
46.4355;0001102349
46.580704;0001571219
46.68831;0000914463
46.838184;0000903873
46.921253;0000833507
46.93426;0000926910
47.018417;0000747894
47.044228;0000868586
47.094227;0000903860
Number of distance computations:966926
IDquery;0006023186
40.27531;0001826236
41.234882;0001790419
41.653008;0001083024
42.808376;0000827448
43.04907;0000697058
43.285225;0001144802
43.340595;0001144795
43.578827;0001153138
43.811058;0000940141
43.954254;0001746404
44.014744;0001759937
44.278324;0000299303
44.34054;0001145148
44.470036;0001196148
44.480614;0000921844
44.68475;0000849497
44.697712;0001044621
44.699436;0001002798
44.71972;0001794631
44.721813;0001140646
44.744984;0001290388
44.770863;0001021406
44.826366;0001817086
44.831764;0001012802
44.875317;0000776891
44.966007;0001612534
45.00848;0000937745
45.02916;0001060579
45.04613;0001637449
45.106102;0001784835
Number of distance computations:941559
IDquery;0000734852
38.222485;0000150339
50.889973;0001302942
50.9692;0001037347
51.41222;0000001463
51.80581;0000928448
51.915573;0000749574
52.13602;0001145155
52.410057;0000299313
53.006798;0000710310
53.18491;0001682155
53.23122;0000881647
53.42008;0001240489
53.75454;0000833904
53.899387;0000165159
54.046455;0001703844
54.097794;0001644451
54.15121;0001607836
54.159206;0000099985
54.43785;0001638188
54.56222;0001704379
54.564754;0000214083
54.60913;0001609801
54.64781;0001590148
54.6516;0000029522
54.67135;0000926674
54.69545;0001812819
54.755257;0001607216
54.81547;0001684044
54.877464;0001168089
54.95274;0001634460
Number of distance computations:997499
IDquery;0008907663
53.373795;0001649229
54.049923;0001796328
54.83589;0000935910
54.931625;0001177362
55.1846;0001820914
55.71086;0001225119
55.745804;0001150616
55.931366;0000931503
55.994072;0001704600
56.01416;0000945770
56.07445;0001679703
56.084152;0001184414
56.400467;0000920816
56.53326;0000948024
56.695534;0000159066
56.758907;0001307264
56.896797;0001604786
56.973766;0000915929
57.0076;0001242640
57.057453;0001203980
57.09921;0001586076
57.12708;0001759215
57.14001;0001049344
57.16608;0001604261
57.18778;0001646301
57.248325;0001177873
57.298473;0000749134
57.346626;0000948019
57.36165;0001065508
57.450333;0001823623
Number of distance computations:998735
IDquery;0009373457
43.023438;0001344762
44.3528;0001239734
44.709785;0001795922
45.09459;0001578489
45.398384;0001149170
45.804157;0001529842
45.890594;0000430941
45.95957;0001356795
45.98731;0001133041
46.1057;0000868116
46.116695;0000928305
46.174408;0001552378
46.40244;0001813287
46.517365;0001728438
46.5721;0001669840
46.598362;0000786889
46.607307;0001578295
46.695297;0001149165
46.79307;0001148426
46.880672;0001149263
46.948166;0001552078
47.060284;0000110092
47.167084;0000725747
47.250446;0001558532
47.27991;0001801045
47.418922;0001559810
47.52475;0000002528
47.675114;0001246726
47.680664;0000792685
47.68369;0001239383
Number of distance computations:984435
IDquery;0008359738
50.635384;0001337804
53.68661;0001339101
56.600407;0001337803
57.98773;0001325828
58.41518;0001826284
58.582497;0001779925
58.708477;0000052508
58.80354;0001326929
59.184658;0000733032
59.22129;0000808370
59.284847;0001330476
59.42156;0001335562
59.443035;0001776132
59.86457;0001326927
59.875187;0000031392
59.97277;0001844805
60.37366;0000856859
60.374165;0001069037
60.622566;0001314964
60.6446;0000870706
60.66344;0001031030
60.663734;0001138803
61.063877;0001135756
61.097187;0001328323
61.116203;0001775417
61.36238;0001771481
61.384132;0001161591
61.632565;0001320415
61.650414;0001128766
61.813725;0000949146
Number of distance computations:999501
IDquery;0002683473
41.008614;0000952588
42.82713;0000959383
42.98412;0001033902
43.039467;0000979384
43.681;0000916269
44.1244;0000984236
44.561646;0000915993
44.744034;0001090288
44.92941;0001289156
45.146782;0000715214
45.20168;0001711385
45.256416;0000145023
45.62996;0001296748
45.667923;0000866058
45.726086;0001026136
45.765347;0001036500
45.799152;0001037992
45.830326;0001052270
45.84556;0001046190
45.909737;0001736254
45.930645;0000149399
45.933914;0001108293
46.02397;0000903080
46.028164;0001120594
46.087547;0001591181
46.145702;0000851313
46.180416;0000751607
46.52687;0000782083
46.66785;0001203554
46.69381;0000962635
Number of distance computations:950727
IDquery;0008841724
48.32493;0000122179
51.304394;0000166124
51.867023;0000852113
53.021233;0000131491
53.75689;0000106738
53.905666;0000972296
54.0707;0001744300
54.1603;0001262618
54.170147;0001148913
54.306248;0001357425
54.580357;0000800229
54.883514;0001661733
54.96053;0001663994
55.0859;0000972282
55.222717;0000122178
55.46551;0000106754
55.49026;0000793790
55.580368;0001538478
